583.1618041992188,583.1656494140625,5700.12646484375,5700.16650390625
761.5499267578125,761.5568237304688,7447.2431640625,7447.32275390625
114.4005355834961,114.40068817138672,1119.365478515625,1119.367919921875
2547.850341796875,2547.885986328125,24868.41796875,24868.69140625
1733.2474365234375,1733.27783203125,16946.82421875,16947.099609375
440.1699523925781,440.17181396484375,4303.18310546875,4303.203125
482.2583923339844,482.26141357421875,4714.34765625,4714.38818359375
1094.474853515625,1094.4813232421875,10693.697265625,10693.7490234375
1085.2098388671875,1085.2213134765625,10604.3427734375,10604.4443359375
655.3973388671875,655.4000854492188,6401.822265625,6401.84619140625
171.08929443359375,171.08934020996094,1674.082763671875,1674.092041015625
1841.3353271484375,1841.3514404296875,18005.34375,18005.455078125
422.75537109375,422.7569885253906,4136.89697265625,4136.91162109375
126.78862762451172,126.78871154785156,1239.93017578125,1239.9346923828125
310.18585205078125,310.1868591308594,3033.7763671875,3033.791015625
1507.4093017578125,1507.4296875,14725.642578125,14725.833984375
445.0821533203125,445.0838928222656,4350.03076171875,4350.04736328125
661.4407958984375,661.4451904296875,6467.12109375,6467.16845703125
47.532684326171875,47.53261184692383,464.9289855957031,464.9300537109375
1673.506103515625,1673.530517578125,16345.87109375,16346.0830078125
1223.9852294921875,1224.000244140625,11975.498046875,11975.619140625
181.7476043701172,181.74790954589844,1777.906982421875,1777.9107666015625
721.1338500976562,721.1402587890625,7049.25634765625,7049.330078125
1516.6025390625,1516.615478515625,14808.0048828125,14808.107421875
1004.7449340820312,1004.7583618164062,9819.875,9820.0234375
731.8645629882812,731.8693237304688,7150.9306640625,7150.97509765625
234.35556030273438,234.35606384277344,2292.924560546875,2292.936767578125
1702.9830322265625,1702.9937744140625,16670.859375,16670.935546875
1367.9814453125,1367.9942626953125,13378.4833984375,13378.5830078125
337.18756103515625,337.18896484375,3297.484375,3297.505126953125
227.3351593017578,227.33567810058594,2223.529541015625,2223.537841796875
1419.793212890625,1419.8101806640625,13866.9375,13867.0869140625
1125.8594970703125,1125.8719482421875,10998.9130859375,10999.0322265625
629.7413330078125,629.7442016601562,6153.83203125,6153.85888671875
115.85283660888672,115.85271453857422,1133.4527587890625,1133.4573974609375
1323.0947265625,1323.1029052734375,12939.9111328125,12939.9716796875
1003.6442260742188,1003.65576171875,9832.48828125,9832.580078125
452.3058166503906,452.30841064453125,4424.5126953125,4424.55029296875
278.66131591796875,278.6619567871094,2725.070068359375,2725.077880859375
1860.77685546875,1860.7989501953125,18169.943359375,18170.11328125
480.2646484375,480.2665100097656,4695.37841796875,4695.3955078125
887.2125854492188,887.2196655273438,8669.5849609375,8669.6513671875
219.29196166992188,219.2924346923828,2145.16162109375,2145.17138671875
3119.61572265625,3119.677978515625,30440.47265625,30441.021484375
1332.6507568359375,1332.6680908203125,13024.013671875,13024.1630859375
161.11068725585938,161.11094665527344,1575.87890625,1575.8829345703125
297.5452880859375,297.5461120605469,2910.150390625,2910.1728515625
758.7614135742188,758.7658081054688,7412.71337890625,7412.75341796875
449.043212890625,449.0458068847656,4390.0888671875,4390.12109375
238.79273986816406,238.7932891845703,2335.53369140625,2335.540283203125
126.67554473876953,126.6753921508789,1239.090087890625,1239.096435546875
2055.109619140625,2055.131591796875,20068.517578125,20068.681640625
1308.2908935546875,1308.3013916015625,12806.1826171875,12806.259765625
424.8971252441406,424.8992919921875,4154.75830078125,4154.78466796875
373.8253173828125,373.8267822265625,3654.3134765625,3654.331787109375
1747.2772216796875,1747.302490234375,17061.6484375,17061.873046875
777.9495239257812,777.9544677734375,7605.57080078125,7605.61474609375
1150.1956787109375,1150.2080078125,11238.7197265625,11238.8369140625
118.63027954101562,118.6303939819336,1161.049560546875,1161.0528564453125
2207.83837890625,2207.87353515625,21574.310546875,21574.58984375
1189.5806884765625,1189.5986328125,11629.5146484375,11629.6982421875
225.8339080810547,225.8344268798828,2208.69287109375,2208.701171875
533.3452758789062,533.3482055664062,5213.603515625,5213.63671875
980.9384155273438,980.9420166015625,9576.98828125,9577.017578125
720.9898681640625,720.995361328125,7046.1875,7046.24169921875
472.26123046875,472.2626647949219,4613.90576171875,4613.92041015625
150.50469970703125,150.5044708251953,1472.655029296875,1472.663818359375
1666.0081787109375,1666.0257568359375,16283.005859375,16283.1376953125
799.9921264648438,799.997314453125,7837.02734375,7837.0673828125
438.2246398925781,438.2267150878906,4285.79345703125,4285.82080078125
583.227294921875,583.2299194335938,5698.7744140625,5698.80126953125
2122.489501953125,2122.52001953125,20719.748046875,20719.998046875
525.2315063476562,525.2344360351562,5136.48095703125,5136.51025390625
753.896728515625,753.9031372070312,7369.70361328125,7369.7744140625
137.69143676757812,137.69163513183594,1347.4007568359375,1347.404296875
2845.23193359375,2845.279296875,27776.009765625,27776.3828125
1631.52392578125,1631.550537109375,15935.927734375,15936.1904296875
177.57972717285156,177.58004760742188,1736.7667236328125,1736.7725830078125
282.8041687011719,282.8049621582031,2766.14501953125,2766.161865234375
797.3970947265625,797.4005126953125,7787.06689453125,7787.09765625
743.5886840820312,743.595703125,7266.84912109375,7266.93115234375
505.2596435546875,505.2618713378906,4939.27880859375,4939.302734375
167.6937255859375,167.69386291503906,1640.488525390625,1640.4967041015625
1742.495849609375,1742.5086669921875,17020.62890625,17020.724609375
1317.8135986328125,1317.828369140625,12891.236328125,12891.3525390625
473.0809020996094,473.0837707519531,4626.5166015625,4626.55419921875
170.65902709960938,170.65931701660156,1669.5469970703125,1669.5517578125
1185.301025390625,1185.3128662109375,11579.1083984375,11579.208984375
714.7521362304688,714.7547607421875,6988.0673828125,6988.09033203125
1180.0501708984375,1180.0596923828125,11525.80078125,11525.884765625
163.20774841308594,163.2079315185547,1596.8370361328125,1596.843505859375
2866.17822265625,2866.23486328125,27983.41015625,27983.90234375
1029.3341064453125,1029.3472900390625,10068.4970703125,10068.6181640625
118.3489761352539,118.34910583496094,1157.9150390625,1157.9178466796875
442.47027587890625,442.4726867675781,4327.04345703125,4327.07958984375
1159.218994140625,1159.2269287109375,11321.091796875,11321.1572265625
417.5509033203125,417.5525817871094,4082.889892578125,4082.9072265625
622.9903564453125,622.99462890625,6091.67919921875,6091.7275390625
104.16278076171875,104.16282653808594,1019.2149658203125,1019.2178955078125
2673.20703125,2673.25390625,26091.96875,26092.36328125
2030.3260498046875,2030.3565673828125,19852.212890625,19852.453125
336.349853515625,336.35076904296875,3288.03662109375,3288.0458984375
585.2600708007812,585.2645874023438,5720.84375,5720.9091796875
1475.2703857421875,1475.28515625,14411.591796875,14411.7099609375
1153.1143798828125,1153.12939453125,11265.8359375,11265.98828125
900.0314331054688,900.0376586914062,8792.3876953125,8792.443359375
137.0858917236328,137.0858154296875,1341.21728515625,1341.2232666015625
1038.3472900390625,1038.3525390625,10161.8056640625,10161.84375
721.1784057617188,721.1829223632812,7052.88037109375,7052.9189453125
198.5607147216797,198.5611114501953,1941.9990234375,1942.0087890625
234.5069580078125,234.50747680664062,2294.04541015625,2294.05224609375
1331.7884521484375,1331.802001953125,13008.0732421875,13008.1904296875
740.9813842773438,740.9862060546875,7240.044921875,7240.08935546875
682.754638671875,682.760009765625,6676.32470703125,6676.3837890625
38.91633987426758,38.916343688964844,381.04638671875,381.0469665527344
1850.3988037109375,1850.420166015625,18075.796875,18075.96484375
1039.2020263671875,1039.2176513671875,10167.970703125,10168.1240234375
194.268310546875,194.2686767578125,1900.0802001953125,1900.08642578125
509.72332763671875,509.7264404296875,4983.39794921875,4983.4365234375
1239.0777587890625,1239.0848388671875,12100.466796875,12100.5244140625
896.264892578125,896.2749633789062,8761.3818359375,8761.4833984375
768.0362548828125,768.0401611328125,7501.60498046875,7501.63916015625
415.4765319824219,415.47857666015625,4064.556884765625,4064.589599609375
2755.03466796875,2755.064697265625,26915.57421875,26915.787109375
736.1334228515625,736.1370239257812,7201.0224609375,7201.05078125
264.31964111328125,264.3204650878906,2584.854248046875,2584.8662109375
286.9828796386719,286.9837341308594,2806.108642578125,2806.123046875
1291.4757080078125,1291.4923095703125,12616.318359375,12616.484375
539.38427734375,539.3861694335938,5271.11474609375,5271.13330078125
854.3719482421875,854.3782348632812,8350.294921875,8350.3515625
118.859619140625,118.85964965820312,1162.750732421875,1162.7550048828125
2409.101318359375,2409.14453125,23514.99609375,23515.384765625
1173.9302978515625,1173.948486328125,11488.7421875,11488.9091796875
282.93603515625,282.93682861328125,2767.17431640625,2767.184326171875
827.9369506835938,827.9451293945312,8091.02587890625,8091.1162109375
1621.90478515625,1621.9185791015625,15838.9619140625,15839.0673828125
873.6934814453125,873.7030029296875,8539.42578125,8539.5244140625
573.6240234375,573.6266479492188,5605.275390625,5605.30224609375
256.8812561035156,256.8819274902344,2512.99072265625,2513.005126953125
2091.68505859375,2091.700439453125,20450.431640625,20450.5390625
