458.7591248,4482.599609
151.6923065,1484.352051
211.0925598,2065.104004
890.197937,8698.163086
266.6452026,2607.684814
1093.825195,10688.42676
189.1919861,1851.200195
1711.957031,16743.37891
1690.852051,16532.85156
111.8401794,1094.164917
226.8213043,2219.097412
930.492981,9088.637695
1037.413208,10132.92676
2419.504639,23614.23047
377.9837646,3694.736572
913.0601807,8916.779297
117.2967453,1147.698364
639.8286133,6254.90332
424.4978027,4149.952148
303.7124329,2970.753418
448.6442871,4379.202637
145.5130768,1421.802612
202.5603027,1978.752563
864.1697388,8434.974609
261.0115356,2549.843018
1067.321777,10418.97168
178.9777832,1748.249512
1674.905273,16364.98633
1671.585693,16330.76367
105.4209595,1029.669678
216.372406,2113.657471
910.5673828,8885.484375
1022.98468,9983.926758
2376.480713,23175.81445
368.3419189,3596.422363
893.772583,8720.84375
112.5419922,1099.849609
623.1911621,6086.312012
406.3241882,3967.231445
292.6004639,2858.329834
191.4087524,1869.955566
314.6809692,3072.779297
1414.582275,13802.02832
1063.72229,10377.19629
291.3711853,2846.328125
353.5782471,3453.54248
2011.089478,19616.32813
1220.863647,11912.76465
556.1366577,5430.362305
2418.441406,23610.24805
308.4690552,3013.349854
656.7398071,6411.062012
1063.794922,10401.96484
828.7615967,8090.616699
1740.105347,16984.36914
643.7711182,6284.835938
1500.065918,14635.28613
385.5332031,3765.971191
238.9974518,2334.988281
1560.671631,15257.16406
23.93446541,234.084198
527.5890503,5152.19043
910.071106,8878.794922
551.7727661,5388.975098
525.4780273,5130.401367
431.6453857,4215.345215
2168.149658,21159.41797
61.71687317,603.296936
50.39411163,492.4298401
769.9375,7517.875488
271.2470093,2650.141846
248.3141174,2425.486816
400.9002686,3915.895264
1093.896851,10689.07422
1086.001709,10596.32227
56.27782822,549.7578125
936.2661133,9138.03418
1935.894409,18924.32422
1249.846191,12195.74316
164.4832306,1606.761841
176.3770599,1718.689819
286.53302,2790.381592
1337.714966,13024.1875
1027.32605,10007.8623
275.681427,2688.033203
336.5575256,3281.535889
1922.429932,18716.88086
1172.24939,11419.55371
528.0966187,5146.703125
2333.849609,22748.7793
293.2272644,2859.604492
623.354248,6074.072754
1034.45459,10103.46289
780.9777222,7608.247559
1653.276489,16104.62402
590.5722656,5749.769531
1456.48999,14191.13672
365.2938538,3561.561035
224.2900085,2186.736572
1518.181885,14823.83008
21.93241882,214.0161133
499.5843201,4868.95166
876.3666382,8537.388672
514.0717773,5007.414551
480.8162842,4681.508789
408.7351379,3983.90332
2091.926514,20383.60938
56.44663239,550.472168
46.09176636,449.4591675
743.585083,7250.72998
257.5986023,2512.458496
226.2203217,2203.289551
372.6306152,3630.20874
1040.211914,10145.37012
1048.446289,10215.00684
50.66123199,493.5400696
893.9110107,8709.375
1873.656006,18289.86719
1188.504883,11574.43359
149.3753204,1455.240479
770.2139282,7501.275391
123.7215347,1205.119629
319.9446716,3118.295898
760.6384277,7430.861816
1957.022217,19053.09375
618.7965698,6044.024414
1777.800171,17311.74609
1385.10083,13488.92676
564.059021,5494.169434
1488.994019,14501.11426
686.9510498,6692.674316
108.1095886,1053.235107
213.6018219,2083.314941
51.79888916,504.9998474
253.9908905,2476.771729
2313.423828,22530.68555
2225.801025,21686.71289
980.6873779,9552.765625
467.6639099,4557.335449
993.6442261,9675.901367
670.925354,6537.461914
378.4665833,3688.981201
136.2151337,1327.5
1027.103638,10009.34082
883.659668,8609.067383
1712.359985,16684.94922
485.1016541,4725.844238
2238.921875,21806.64063
1359.044067,13248.08887
511.8953247,4986.463379
469.2726135,4570.476074
1061.75647,10342.78027
211.983139,2066.134033
2399.63916,23360.69922
619.4354248,6037.8125
1843.508667,17956.875
1149.402588,11194.53613
1393.900635,13584.71875
202.136261,1968.995361
196.5645905,1917.858887
2290.797363,22307.20117
512.7319946,4994.922363
332.7949524,3241.290283
759.2774048,7398.246094
124.6331329,1214.745972
749.1657715,7298.249512
462.5198669,4507.942383
428.1486816,4173.185059
530.2644043,5166.733398
1124.949219,10956.19922
222.4979095,2169.822998
648.0283813,6313.650879
750.1728516,7309.022949
1395.779053,13593.01563
1472.024048,14358.69727
1390.378662,13540.97461
805.8132324,7852.903809
703.3755493,6858.522461
962.8916016,9377.050781
1039.621948,10125.57813
296.7611389,2888.984131
1398.71106,13621.79688
2021.27771,19719.48633
84.4091568,823.6340942
174.4812317,1702.269775
808.4727173,7876.290527
689.4624634,6719.702148
1188.790039,11579.42383
275.4216919,2682.36499
322.8699951,3144.463135
343.5931702,3349.487305
158.703476,1546.898315
699.2541504,6812.105469
1454.650024,14166.94043
149.1559143,1454.701172
963.2009888,9408.425781
85.85406494,837.7017212
1527.576172,14875.2002
1281.345825,12480.23828
914.6517334,8909.342773
677.8201904,6575.364258
104.57798,1013.94519
285.767395,2775.719482
708.8276978,6910.724609
1798.667358,17454.62891
562.2349854,5476.491699
1635.942871,15880.70703
1275.672485,12386.81543
500.3339233,4855.940918
1365.306641,13254.05859
634.8646851,6170.925293
91.34579468,886.1505127
193.9512787,1885.000854
44.42078018,431.3737488
230.610733,2242.267334
2136.610352,20742.19531
2093.825195,20350.32422
910.4979858,8845.900391
432.8537903,4208.618164
888.0075684,8614.830078
611.6349487,5941.654297
341.0721741,3313.54126
118.0929718,1146.112061
915.1028442,8880.526367
810.4777832,7872.992676
1581.252563,15360.59766
430.5169067,4178.508789
2084.237793,20240.94922
1237.489868,12022.91113
454.7119141,4414.718262
410.2008057,3979.6604
975.5988159,9475.398438
187.0492401,1817.046265
2223.055664,21575.69336
559.7450562,5440.260254
1690.773804,16414.67969
1052.706299,10222.03906
1286.954956,12506.46875
174.2232361,1690.521973
181.1582947,1763.282349
2134.314209,20724.47266
450.0548401,4368.478516
286.3459167,2777.666504
689.5181885,6696.391113
107.0459061,1039.837524
688.4457397,6689.82666
420.5963135,4087.432861
386.1773987,3754.047363
481.0671387,4675.166016
1020.244202,9903.276367
202.1266632,1965.84314
601.2828369,5846.516602
680.4403076,6607.706543
1274.741455,12373.09766
1395.956055,13591.47754
1276.161987,12390.31641
707.1945801,6864.060059
640.2825928,6225.769043
856.9315186,8313.298828
939.5375366,9118.643555
248.8738403,2411.417236
1291.018066,12536.9668
1885.557129,18345.98047
75.12419128,731.0072021
159.6522522,1554.040527
735.6055298,7143.658203
616.3868408,5987.261719
1112.718872,10814.08594
238.4397278,2312.026855
280.8989868,2724.559082
312.4241333,3037.224854
139.1725616,1350.971436
634.6019897,6163.01416
1337.659546,12988.0332
133.7496643,1300.12854
890.1318359,8672.710938
76.61408234,745.2998657
1405.2677,13642.25195
1152.888184,11187.35938
833.0620728,8089.256836
41.9761467,408.2584534
74.92998505,728.999939
130.1906128,1265.958252
1048.353882,10187.31738
703.6154785,6825.685059
503.8454895,4899.52832
735.7227783,7144.985352
48.30715179,470.4901123
2879.869385,27961.60742
646.4674072,6299.125977
325.467804,3158.876465
2503.923828,24325.16602
1090.212036,10618.5127
136.7273712,1324.897827
161.1779633,1562.617798
537.2639771,5222.631836
675.8793335,6553.536133
408.1646729,3962.011719
883.8557129,8589.765625
705.1904907,6857.089844
608.6918945,5912.692383
1042.392456,10120.35059
149.7931366,1452.030273
460.8729553,4470.896484
325.3754272,3158.74707
2902.236816,28173.88867
684.9269409,6676.125488
140.7403412,1367.855957
896.7572632,8699.464844
233.2045593,2267.463623
394.4160156,3834.575195
334.7567444,3251.674805
444.6078186,4313.271484
2638.235352,25646.3125
2767.574219,26896.89648
26.36549187,256.3790283
604.0129395,5856.394043
403.9363708,3925.343262
1706.208496,16570.81055
231.7989044,2249.491943
833.267395,8091.891602
167.5164642,1628.598755
1156.05127,11212.81641
208.4773712,2023.417847
785.0349731,7638.973633
412.428772,4002.643311
388.3087769,3779.166748
608.1555176,5913.60791
1202.053589,11676.61816
1096.758911,10695.30859
1073.206177,10418.69336
1213.377075,11781.68457
386.6298218,3752.904297
505.4286499,4912.92334
1011.106201,9812.618164
700.8793335,6808.670898
306.5247803,2979.674561
1208.546387,11753.01172
101.293869,984.4058228
121.8610229,1183.850342
966.7667847,9402.867188
217.5471191,2108.286865
1001.282776,9733.223633
1525.822021,14805.83789
729.4552612,7095.421387
775.4118652,7559.809082
331.7409668,3223.764893
765.9436035,7436.036621
814.2958984,7908.099609
1443.366089,14017.8418
556.388855,5400.681152
484.2257385,4707.940918
791.8240967,7701.148926
221.8530579,2149.014648
474.1403198,4603.013672
60.99020004,593.1066895
417.826355,4056.951172
150.1024628,1460.848511
1128.379272,10979.9043
120.1442795,1169.168213
702.9406128,6832.085938
573.0546265,5557.499512
823.8951416,7992.050781
156.2961884,1519.530151
752.7730103,7308.132813
721.9852295,7046.437012
2630.379395,25545.51563
1004.204041,9746.212891
705.6555176,6850.982422
850.2456665,8250.90918
149.5943604,1452.93335
106.3598633,1033.067017
569.9262085,5536.855469
149.7377777,1453.72876
659.4302368,6403.292969
789.2302856,7665.87207
410.2630005,3987.068115
497.9267883,4830.873535
1583.417358,15375.96387
508.4379578,4941.643066
904.4154663,8783.475586
1203.966187,11698.39844
729.0303955,7084.638184
1271.332275,12390.25586
1096.485352,10650.65332
1253.081665,12168.37988
796.2198486,7722.852051
131.6638184,1276.428345
160.8279266,1562.423706
456.9277954,4430.528809
436.1083069,4226.180176
1775.457764,17236.30664
613.4740601,5958.352051
530.5958862,5142.283203
112.7764893,1095.736084
129.2193604,1255.761719
1473.658813,14304.59863
1355.014771,13165.27734
